row_id,rule_violation
140,0.9999999995400946
141,0.14414884751767365
142,0.03732688948593843
143,0.9688561703644735
144,0.9999999095754442
145,2.0611536181902033e-9
146,2.4337437742580198e-8
147,0.0002531564847248405
148,0.9999998802069302
149,0.9999764473870788
150,0.9999998838925749
151,0.9999984465028011
152,0.9999999999316411
153,0.912436161072216
154,0.9999956431215747
155,0.8807970826714613
156,0.0035936023996747954
157,0.9999999317439627
158,5.1014041830565e-9
159,0.9999996640320198
160,0.002550912911214397
161,7.646537349898716e-6
162,1.621222878484146e-8
163,0.9998686482353806
164,0.9808759631442908
165,0.9999925887218952
166,0.9999999611088859
167,0.999144099472964
168,0.9999861539888353
169,0.9999984465028011
170,0.000025867434156255456
171,0.9999992428852392
172,0.7662936377487304
173,0.000025071599817523966
174,1.3026891839926726e-8
175,0.9998204719907495
176,0.9999531611102186
177,0.9999999978734184
178,0.03410042620311981
179,0.9999999907625504
180,0.9999983971895854
181,2.2159489282323004e-8
182,0.00013135176461935309
183,0.999999996149258
184,0.9999996843872841
185,3.7266388399128025e-6
186,0.989013058421883
187,0.9999945777829692
188,0.000732181239813549
189,0.9999940448592318
190,0.9999990577554062
191,1.997738588237797e-9
192,0.9999804741054846
193,0.9999996640320198
194,0.999998540623083
195,4.546831871604817e-8
196,0.9999907765331889
197,0.9999999804443193
198,0.011687259437185585
199,0.9999977396748937
200,0.9999687980960601
201,0.9999997214727788
202,0.9999970055586617
203,0.9999999250354091
204,0.9999994284997573
205,0.9999785550413585
206,0.9999901816706759
207,0.9919380090154164
208,0.999999977137093
209,1.725782769012759e-8
210,0.9982992778231793
211,0.9999999645892373
212,0.9999999468421502
213,1.4307241713870523e-8
214,0.8840392848011833
215,1.0571701458363051e-7
216,0.9999999434137637
217,0.9999339478395425
218,0.9999999697115696
219,3.3596798026982805e-7
220,0.9995271456183416
221,0.9999999892003274
222,0.9999999992176742
223,0.00010889693534030634
224,0.00033535003167990175
225,0.37754066879814546
226,2.1233789686808047e-6
227,0.9997765835655128
228,0.9999997035093218
229,7.26581731111133e-8
230,0.00013552080053299745
231,2.4337437742580198e-8
232,3.576360456217727e-7
233,0.9999452402106948
234,4.1399375473943306e-8
235,0.999999999445248
236,0.9995271456183416
237,0.9999999067050609
238,0.9999964991468375
239,0.9999907765331889
240,0.9999999971827371
241,0.9993332978389398
242,0.9999986290421393
243,0.999864479199467
244,0.00022341643448714715
245,0.9996540084587592
246,0.9999975175208508
247,8.152020648014727e-9
248,0.9715639681901894
249,9.818329324033296e-6
250,0.9999706884684413
251,0.9998259944841504
252,0.9998028306288699
253,1.1610742498850317e-7
254,0.9999994631251881
255,0.9998557401026267
256,0.9999998642566703
257,0.9999898700126424
258,0.9999999995104332
259,0.9999885212318737
260,2.3320756378558803e-6
261,1.538173411995841e-7
262,8.953243134023607e-9
263,0.9999997214727788
264,0.9999999358793866
265,0.9999999856927584
266,0.9999989322970027
267,0.9999996310113719
268,0.999999903743562
269,0.9999979419506452
270,0.9999999901667861
271,0.9999997830827687
272,0.9999981837778127
273,0.9999995407862193
274,0.9706877672877219
275,4.785094494835718e-6
276,0.0015978451647420651
277,0.9986749777999954
278,0.997110419379363
279,0.999884080699044
280,3.059023363247549e-7
281,0.9994115910730376
282,0.9304582521195072
283,0.6442251064863697
284,0.9999967112493663
285,0.9999997830827687
286,0.9968273169307178
287,1.8767017261042883e-9
288,0.9999963880178
289,0.9999932519476056
290,0.9980122259335747
291,0.9999938558224681
292,0.9990889486412496
293,0.23934934732271168
294,0.006692851264816554
295,0.9999901816706759
296,0.9999963880178
297,0.9999998085712103
298,0.999999903743562
299,0.23934934732271168
300,0.0004583129617247757
301,0.9999804741054846
302,0.9999804741054846
303,0.9999339478395425
304,0.9999996533672548
305,0.013222822590784698
306,2.7852722121574085e-7
307,0.9999998509151202
308,0.9999999598743493
309,0.0001488384986630124
310,0.7371581568543043
311,0.718594386544335
312,6.615601988676948e-8
313,1.9947299593128276e-6
314,2.1691723135379272e-7
315,0.8596637523076225
316,0.999998585523327
317,0.00006205050329991051
318,0.9999957771650452
319,2.3588653519770468e-8
320,0.9999177980858978
321,1.0571701458363051e-7
322,0.9993537968442272
323,1.8553914607279394e-7
324,0.004198795588833997
325,4.785094494835718e-6
326,0.9863631621505141
327,0.9999981261246162
328,0.5078118642792044
329,0.00004133541251567491
330,0.8872045944627058
331,0.990587409656913
332,0.9999978092178952
333,0.9999996192984199
334,0.9999999468421502
335,0.9999832985701904
336,1.7805649937290278e-8
337,0.9999986712221809
338,0.8840392848011833
339,0.9999999994094697
340,0.04084572028835886
341,0.9999999572864673
342,0.19682620599875825
343,0.20689405370611846
344,0.9999999907625504
345,0.9999964991468375
346,0.999999999606622
347,1.357433296258577e-7
348,0.9924227580773226
349,0.9999827684251963
350,0.9998088956192805
351,0.9999986290421393
352,0.9999999861329458
353,0.983085089985496
354,0.8774768002981829
355,0.9999999740929324
356,7.571147607951156e-7
357,0.9999953621272556
358,0.9999996310113719
359,0.9919380090154164
360,0.9999999885038083
361,0.9999964991468375
362,0.9999227780818897
363,0.014063626423394072
364,3.3596798026982805e-7
365,0.907312217601206
366,3.50085316238225e-6
367,0.013222822590784698
368,0.9999998642566703
369,7.889264466933239e-6
370,0.9999949062931753
371,0.9999998509151202
372,0.9999749284001825
373,0.9999124970235886
374,0.9999999250354091
375,0.9999987121043237
376,0.0044683841359893966
377,0.9999999598743493
378,0.5544704649604273
379,0.9946150629984327
380,0.07585817323116976
381,0.9999996072136592
382,0.9999947446017871
383,6.550332622350746e-9
384,0.9999998310647024
385,0.999116954286251
386,0.999999974890009
387,0.9999970055586617
388,0.9961755166560732
389,0.9999998909271676
390,0.9998028306288699
391,0.9996317021428595
392,0.9879462195410589
393,0.9982992778231793
394,0.9987934103044489
395,0.9381240077890602
396,0.0027149861050945762
397,0.9999986290421393
398,0.9999998724809418
399,0.1037486365654557
400,7.811482375169323e-7
401,0.8807970826714613
402,0.0002694790494263197
403,0.9999881568567394
404,5.715002426492935e-7
405,8.764248496102857e-8
406,0.9994296841818422
407,0.0005703158181576567
408,0.09268778239879398
409,0.9999068541032865
410,0.014063626423394072
411,0.9999999586006244
412,0.9999938558224681
413,0.9999997617630333
414,0.9999997761970781
415,0.9999586645874843
416,0.00001473898900087872
417,0.9999993723298112
418,1.0348532635506445e-6
419,0.9999999785222864
420,1.5870002696682853e-7
421,0.9999999530883621
422,0.9999996533672548
423,1.0677029973235123e-6
424,0.011687259437185585
425,0.9999586645874843
426,8.398070032421943e-6
427,0.9845754493466681
428,0.9999697580486899
429,0.9999998024946094
430,0.9961755166560732
431,0.9999810748540134
432,0.9999999559305942
433,0.9999910603004984
434,3.966986387815789e-6
435,0.006692851264816554
436,1.1610742498850317e-7
437,0.9986749777999954
438,9.422445939067079e-7
439,0.999464219474744
440,0.9999274563733135
441,0.9999296881742672
442,0.9999961550649413
443,1.0030140882062788e-6
444,3.6119822000929285e-6
445,0.9999999778405106
446,0.000804085962940771
447,1.742978786654461e-7
448,0.000018342897697990773
449,0.977713813649052
450,9.223466811192458e-6
451,0.9919380090154164
452,6.083588191471314e-7
453,0.9982992778231793
454,0.9999999634651793
455,0.9970189674189265
456,0.9999996423639543
457,0.9933071487351836
458,0.8670357683915538
459,0.005060332552440032
460,0.6859494485880928
461,0.00205074361615686
462,0.9999999920987906
463,0.9999998362622943
464,3.541076257714427e-8
465,0.9999993723298112
466,0.0030753691797541865
467,0.9999999985833912
468,0.9939024386907374
469,1.8767017261042883e-9
470,0.00004264745797927922
471,0.9999999991928405
472,0.9999804741054846
473,0.7718434978390747
474,0.9999957771650452
475,0.9999999901667861
476,0.9999999500628214
477,2.1477713486092793e-8
478,0.09807931622061719
479,0.9999999515992267
480,7.496459093542003e-8
481,1.1610742498850317e-7
482,0.9814534336909195
483,0.00003763646510006124
484,0.9997621778710508
485,0.9999998874648246
486,0.9988304896995872
487,0.9999999715466527
488,0.999999288756471
489,0.6992544147913994
490,0.9999999942193518
491,0.9984988180062319
492,0.9989994955042586
493,0.0005357805252560689
494,0.9999999932417374
495,3.6898862816533694e-7
496,0.999999999746016
497,0.9999995262092161
498,0.9999999067050609
499,0.9926541730452225
500,0.9998028306288699
501,0.00001473898900087872
502,0.9999999993096
503,0.9999998802069302
504,0.2509127812837603
505,0.9998911030646598
506,0.9989012686747324
507,0.9999586645874843
508,0.9999999847700205
509,0.00004006369219714334
510,0.9999962733611601
511,0.9995955184388503
512,0.9999996743686644
513,0.9999996423639543
514,0.9999997542005818
515,0.0037072529053448575
516,0.9999907765331889
517,7.979939127998445e-8
518,0.9981897891414502
519,5.896415970406425e-7
520,0.9999764473870788
521,0.06560483974270369
522,6.758262498631448e-9
523,1.997738588237797e-9
524,0.9999999804443193
525,0.9999749284001825
526,0.9998464376041601
527,0.9867771774092152
528,0.004070137783849418
529,0.9999970055586617
530,0.000030241951310063104
531,0.9999999966017321
532,0.9999999993514292
533,0.9999999959009065
534,0.11596071519881657
535,0.990587409656913
536,0.9999999545316812
537,0.991684219848227
538,0.00010554681962438095
539,0.9999997830827687
540,0.000804085962940771
541,0.0021827169539605333
542,4.406940567700593e-8
543,0.9999417087274893
544,0.9998028306288699
545,0.9999997214727788
546,0.00036829785714047883
547,0.9997219691462774
548,0.4073334000459302
549,0.9995557816849124
550,0.0010322309782936523
551,0.9999999923418853
552,0.9999379494967002
553,0.004198795588833997
554,0.9999296881742672
555,0.9999998764042903
556,0.9999940448592318
557,0.9999984465028011
558,0.00002753568782174604
559,0.9999999150539906
560,0.00041731582379576134
561,0.0030753691797541865
562,0.21733751090819797
563,0.9999998975355556
564,0.009125635688067145
565,6.144177531850823e-6
566,0.9845754493466681
567,0.9999124970235886
568,1.8162221872996068e-6
569,0.977713813649052
570,0.9999999827421723
571,0.782662489091802
572,0.9999994460829615
573,0.00017952800925040936
574,0.9999873930507553
575,0.9999998599477152
576,0.9999999998800264
577,0.9999999904693223
578,1.7983070769666566e-7
579,0.9996849611713808
580,0.00003426848643750197
581,0.004609572905819922
582,0.9924227580773226
583,0.9999999468421502
584,0.000013007123813725573
585,0.999674964210662
586,0.9978842970590139
587,0.9999923534626501
588,0.9999999176675044
589,0.9999999904693223
590,0.16026602430611822
591,0.9999953621272556
592,1.2878956762413533e-6
593,0.9973683257592774
594,0.9998259944841504
595,0.9525741264858409
596,4.18118922506123e-7
597,0.9999999677581336
598,0.9999724643121783
599,0.0008830457137489357
600,0.9999832985701904
601,0.9999997830827687
602,0.9972850138949054
603,1.2237632371944109e-8
604,0.9999881568567394
605,1.3709578605790399e-6
606,0.9999989969859118
607,0.9997219691462774
608,0.00020988310859480495
609,0.9999999067050609
610,0.9999998724809418
611,0.9997468435152752
612,0.9999999378521706
613,0.9947798743644765
614,4.888305104284274e-7
615,0.9999895484519488
616,0.9999999484776454
617,0.9996540084587592
618,0.7371581568543043
619,1.538173411995841e-7
620,0.999915188958582
621,2.5651471217397316e-9
622,0.9999999810459842
623,2.642585190793824e-6
624,0.9974490870887855
625,0.00014425989737331006
626,0.02096424284433403
627,0.17328820806405806
628,0.9999999892003274
629,0.9979492563838431
630,0.99979657295342
631,0.9999898700126424
632,0.02758527972857928
633,0.9983515171411081
634,4.18118922506123e-7
635,0.5851011542032312
636,0.9999724643121783
637,0.9465966750964616
638,0.9996540084587592
639,0.999999900688055
640,3.293714099457528e-9
641,0.9999999943972036
642,0.22270013882530884
643,0.5156199157230156
644,0.9999999932417374
645,0.8267117919359419
646,0.0031726830692822713
647,2.8736862175764295e-7
648,0.9999999953551186
649,0.9999999996635258
650,0.9960545939601573
651,0.9995121428190181
652,0.9999687980960601
653,0.9999980666415416
654,0.9999989322970027
655,0.99966464996832
656,4.356878425291133e-6
657,1.8553914607279394e-7
658,0.9999921107355331
659,0.9999953621272556
660,2.0176444634455703e-8
661,0.995668497027513
662,0.000021444958641491428
663,0.9999998802069302
664,8.494600940537691e-8
665,0.3415824860330004
666,0.46879062662624377
667,0.99999998327314
668,0.9999998201692922
669,0.9999586645874843
670,0.9996849611713808
671,0.3345894478883556
672,0.000010129987357628251
673,0.29421497216298875
674,5.36874811935349e-7
675,0.9939024386907374
676,3.089495184583075e-6
677,0.9999970976880148
678,0.9999861539888353
679,0.9924227580773226
680,0.9999998802069302
681,0.9999999981232983
682,0.9999999954980265
683,0.9999999915892065
684,0.9999999611088859
685,0.9959298622161507
686,0.9999999998141813
687,0.9999940448592318
688,0.9999888743964908
689,0.9999997897566089
690,2.0611536181902033e-9
691,0.9149009526726544
692,0.061875992210939715
693,0.9953904270941801
694,0.30735802320985245
695,0.9999997126313782
696,1.1365639816447222e-6
697,0.00041731582379576134
698,0.9999997383478857
699,0.9999999892003274
700,1.8553914607279394e-7
701,0.01971912627106822
702,0.2568319970758679
703,0.9967269343024145
704,0.99999998813888
705,0.9999999967062858
706,0.9999999791830863
707,2.2159489282323004e-8
708,0.960361159764527
709,0.9933071487351836
710,0.9999975175208508
711,0.9999997463980729
712,0.9999227780818897
713,0.9999999816291382
714,0.999998827357647
715,0.012431653620200801
716,0.9999995262092161
717,0.9972850138949054
718,3.576360456217727e-7
719,6.3488000757364164e-9
720,0.0011695103004128338
721,0.9999999930272072
722,0.015424550653331922
723,1.8162221872996068e-6
724,0.9999687980960601
725,0.004198795588833997
726,0.99966464996832
727,0.9961755166560732
728,0.1097057680563604
729,0.999674964210662
730,0.0023231620509800107
731,0.8354835309589073
732,0.9999996843872841
733,0.9999996072136592
734,0.9896718458243023
735,2.1477713486092793e-8
736,0.008847353808903185
737,0.1259227664752468
738,0.0000875029764112427
739,1.38670541688737e-8
740,0.000216544070625054
741,3.466327450774257e-7
742,0.00017400551584945728
743,1.2098659719807352e-6
744,0.000012606949244634996
745,0.0007793661347695176
746,9.422445939067079e-7
747,1.328777819185258e-6
748,5.77192003006883e-6
749,1.706182832076048e-6
750,0.00003426848643750197
751,0.00001473898900087872
752,1.8370861928652627e-8
753,2.3320756378558803e-6
754,0.0007554055970964759
755,0.11596071519881657
756,0.9999975938965131
757,0.9999999990263799
758,0.999447221447556
759,0.8962513634345443
760,3.8070158009258306e-7
761,0.9999611688994183
762,0.0023231620509800107
763,0.9999865799848968
764,0.9553191327485798
765,0.9999998909271676
766,0.912436161072216
767,0.9997765835655128
768,6.412061326544644e-8
769,0.9999928167361751
770,0.9999994103584029
771,0.000020785165475135268
772,0.9999999226557776
773,0.9967269343024145
774,0.9802808737289318
775,0.997527377056997
776,0.00012339461917113592
777,0.9999999451547391
778,0.013222822590784698
779,5.043476486929151e-7
780,0.9999999998360156
781,0.9996430293877169
782,0.9961755166560732
783,0.9999921107355331
784,1.8553914607279394e-7
785,0.9999832985701904
786,0.9999996843872841
787,0.9999999706434466
788,0.973240719434058
789,2.7852722121574085e-7
790,0.960361159764527
791,0.9999485577863259
792,0.11596071519881657
793,0.9999999816291382
794,0.9999999176675044
795,0.9999999869731082
796,0.999999996149258
797,0.9942697540156207
798,0.9999999687501117
799,0.9999952149055051
800,2.3823696679343508e-7
801,0.0010987313252676446
802,0.9999989651467365
803,0.10087861935113906
804,0.9974490870887855
805,0.999999814460854
806,0.9999980666415416
807,0.9896718458243023
808,0.9999972735300542
809,0.9999997300421581
810,0.0009110513587503458
811,1.2626096518246154e-8
812,0.9997901168914051
813,0.999998540623083
814,0.9999792148345249
815,0.3486451285660856
816,0.9999999687501117
817,0.9999999515992267
818,0.9999955048194933
819,6.27670188927813e-7
820,0.9999999993713837
821,1.1979306985206997e-7
822,1.522997951276035e-8
823,0.11596071519881657
824,0.9999573525420207
825,0.9998088956192805
826,0.9999999923418853
827,6.550332622350746e-9
828,0.9999999991928405
829,0.02228618635094807
830,0.0007793661347695176
831,0.9999452402106948
832,0.9999955048194933
833,5.77192003006883e-6
834,0.9993121488438244
835,0.00034599154124091133
836,0.9783846660950009
837,0.2281565021609253
838,0.000011478768126328688
839,0.9808759631442908
840,0.9999573525420207
841,0.999884080699044
842,0.9999990577554062
843,2.757792984024888e-8
844,0.2509127812837603
845,0.9999869928761863
846,0.03308597922294221
847,0.9999972735300542
848,0.9999999984441597
849,0.9968273169307178
850,3.8070158009258306e-7
851,0.04603389978171546
852,0.5467381519846138
853,0.9997694933390749
854,0.9999435020533369
855,0.9999999915892065
856,1.7983070769666566e-7
857,0.9993121488438244
858,0.6584175139669997
859,0.9999485577863259
860,0.9999274563733135
861,0.9496693706075925
862,0.9999857144823514
863,0.005060332552440032
864,8.851568248941973e-7
865,0.9999706884684413
866,0.5698526514141571
867,1.6893529760720503e-7
868,0.9999999964938595
869,0.9859363735766059
870,0.41489884579676883
871,0.9995955184388503
872,0.9998464376041601
873,0.9999995111694895
874,0.9999998085712103
875,0.4073334000459302
876,0.9999203269524037
877,0.9999999994623159
878,0.999999998394772
879,0.9999999943972036
880,0.9999999975902674
881,0.9999999907625504
882,0.9999999978059133
883,0.9999822214544976
884,2.6165211437461415e-7
885,0.9241418267688303
886,0.9999706884684413
887,9.93119450976052e-8
888,0.9999881568567394
889,0.9999623635349
890,0.7431680029241321
891,2.058049354947254e-6
892,0.999999999683912
893,0.999998827357647
894,0.014503578626453704
895,0.9999999998506905
896,0.9999999687501117
897,0.999998540623083
898,0.9999998599477152
899,0.8902942319436397
900,0.00036829785714047883
901,0.9999715902638385
902,0.9999999988255901
903,0.9990600560868689
904,0.9999999656787121
905,8.953243134023607e-9
906,0.9995416870382753
907,0.9997765835655128
908,0.9999895484519488
909,0.9999999968076227
910,0.99999998813888
911,0.9999928167361751
912,0.9999999938465318
913,0.9999976679243621
914,0.977713813649052
915,0.9987934103044489
916,0.9999469249408282
917,0.000010451548051167401
918,6.615601988676948e-8
919,0.9980122259335747
920,0.9999251537370123
921,0.9999983971895854
922,0.9999999930272072
923,0.9999999991407833
924,0.9999999785222864
925,0.9999995686085639
926,6.691586086815051e-10
927,0.9999996940976638
928,0.9999944056629535
929,0.006903836628141824
930,0.999999288756471
931,0.9999934595635529
932,5.715002426492935e-7
933,3.43212879853116e-8
934,0.9999991940554757
935,1.2098659719807352e-6
936,0.999999996905842
937,1.706182832076048e-6
938,0.999860177975717
939,0.9998977001214217
940,0.8397339756938818
941,0.999884080699044
942,0.9999999953551186
943,0.9999999095754442
944,0.03210070324463719
945,0.9980122259335747
946,2.482479149356074e-6
947,0.9999810748540134
948,0.9995557816849124
949,0.9740426422370712
950,0.9999999732705538
951,0.9999994460829615
952,0.9999667858090298
953,0.9525741264858409
954,0.999999900688055
955,0.9999822214544976
956,0.8774768002981829
957,0.999999288756471
958,0.917302654499012
959,0.999884080699044
960,0.9999970055586617
961,0.99999422807997
962,0.9992678187601866
963,0.9998944531803756
964,0.9637799419242934
965,0.9615338070171763
966,0.9999925887218952
967,0.9999646437450659
968,0.9997694933390749
969,1.1979306985206997e-7
970,0.000054759789305172656
971,0.8807970826714613
972,0.9284088005554476
973,7.646537349898716e-6
974,0.999999998995474
975,0.9999970055586617
976,0.9999995111694895
977,0.9999982396569966
978,0.9998911030646598
979,0.9999398584751629
980,0.9999999994788586
981,0.8740772335247531
982,0.999998293817168
983,0.3007455852086007
984,0.00002430025232305379
985,6.825603724121504e-8
986,0.9999999970933076
987,0.9999771720055343
988,0.9999697580486899
989,1.1979306985206997e-7
990,0.983085089985496
991,0.9999398584751629
992,0.9999999827421723
993,8.664654180478204e-6
994,0.9999973574148093
995,0.23370636225126956
996,0.9648551551150879
997,0.9999999358793866
998,0.9998557401026267
999,5.78064825457264e-9
1000,0.9999916019299676
1001,0.9999995549147358
1002,0.9995271456183416
1003,0.9999999500628214
1004,0.9926541730452225
1005,0.7057850278370112
1006,2.6165211437461415e-7
1007,0.9999999904693223
1008,0.9999996843872841
1009,0.00018522578424111868
1010,0.9999969105048154
1011,0.9999999877623676
1012,0.9999994956523514
1013,0.9995121428190181
1014,0.9999991684720715
1015,1.2482711926084274e-6
1016,0.9999999202006086
1017,0.9950945952194101
1018,0.9999999942193518
1019,0.9973683257592774
1020,0.9999999545316812
1021,0.9999251537370123
1022,0.0003920418525378508
1023,0.000016701429809483402
1024,1.4307241713870523e-8
1025,0.9999097196425014
1026,0.1259227664752468
1027,0.9999999317439627
1028,0.9950945952194101
1029,0.9999999706434466
1030,0.9999741325658438
1031,0.9989012686747324
1032,0.9999992188517626
1033,8.494600940537691e-8
1034,0.025178841837756993
1035,0.7490872187162397
1036,0.9999999598743493
1037,9.818329324033296e-6
1038,0.9999997463980729
1039,0.9999999898546464
1040,0.1520322435432087
1041,0.9999998684330531
1042,0.9196425372343816
1043,0.9999998024946094
1044,0.9999097196425014
1045,0.9999988634360183
1046,0.00009028035749863078
1047,7.658114688852598e-9
1048,0.9999930377420901
1049,0.12940272823417906
1050,0.9783846660950009
1051,8.677780804233222e-9
1052,0.9999975175208508
1053,0.9999999974348528
1054,1.955568070542584e-8
1055,0.9755769117211129
1056,1.4307241713870523e-8
1057,0.9999966068535691
1058,0.9999976679243621
1059,8.059445243531903e-7
1060,0.9999967112493663
1061,0.20689405370611846
1062,1.5057011869226585e-6
1063,0.9999987121043237
1064,0.0006070754685282924
1065,0.7431680029241321
1066,0.9999008472693284
1067,0.9669140207770578
1068,0.9763105292606628
1069,0.9999983463108082
1070,8.864911257608076e-10
1071,0.9980122259335747
1072,0.9999923534626501
1073,0.9999869928761863
1074,0.4610167793123159
1075,3.576360456217727e-7
1076,0.047425873514159125
1077,0.9947798743644765
1078,0.9999989651467365
1079,0.9896718458243023
1080,0.8740772335247531
1081,0.9999996743686644
1082,5.715002426492935e-7
1083,0.9999999150539906
1084,0.0006070754685282924
1085,0.9999999484776454
1086,0.01971912627106822
1087,0.0007096703049020563
1088,0.9999999778405106
1089,0.16451646904109268
1090,0.9999861539888353
1091,0.9999635214536515
1092,0.087563838927784
1093,1.3026891839926726e-8
1094,0.009125635688067145
1095,0.9955316158640106
1096,0.08509904732734556
1097,0.9989350375516098
1098,0.9999995686085639
1099,3.0288430461900305e-8
1100,0.9930961633718582
1101,3.0288430461900305e-8
1102,0.9879462195410589
1103,0.99999422807997
1104,0.9996079581474623
1105,0.9999930377420901
1106,0.798186775339273
1107,0.0006462031557728052
1108,0.000732181239813549
1109,0.979035757155666
1110,0.9999959070879744
1111,0.9999999226557776
1112,2.260325106251199e-6
1113,0.014503578626453704
1114,0.05184546939667006
1115,0.9740426422370712
1116,0.9999994631251881
1117,0.9999932519476056
1118,0.9998876467334629
1119,3.059023363247549e-7
1120,0.6926419767901475
1121,0.9999986712221809
1122,0.999999086745198
1123,2.4337437742580198e-8
1124,0.999998293817168
1125,0.9999843104427929
1126,1.4593769169593532e-6
1127,5.263340134004566e-9
1128,0.999999998394772
1129,0.003483424138929749
1130,0.9996079581474623
1131,0.9999999970933076
1132,1.2898369765969487e-9
1133,0.9999998874648246
1134,0.000017231574803700495
1135,0.9999999943972036
1136,0.9999452402106948
1137,0.999999998995474
1138,0.999999999845951
1139,0.9999999948985958
1140,0.6723316860482762
1141,0.1871326753623991
1142,0.5
1143,0.00018522578424111868
1144,0.9999599363078029
1145,0.9999923534626501
1146,0.9999987121043237
1147,0.9999687980960601
1148,0.9999975938965131
1149,0.9999999986692192
1150,0.9999999706434466
1151,0.5926665999540698
1152,0.7549149868676283
1153,0.9999999957707875
1154,0.9999997383478857
1155,0.9999724643121783
1156,0.999998790134028
1157,0.9999999990563351
1158,0.00010229987857839044
1159,0.009708474753363424
1160,0.9999936607918634
1161,0.00009314589671339239
1162,0.9999999740929324
1163,0.9999999954980265
1164,0.9999999740929324
1165,0.9999998257021214
1166,0.000016187581434031322
1167,0.9999999962677331
1168,0.9999999966017321
1169,0.9999999994094697
1170,0.9999996940976638
1171,0.9999999952076744
1172,0.9999998764042903
1173,0.016403031253984703
1174,0.0002453695608827486
1175,0.00004985959395227937
1176,0.9995955184388503
1177,0.9999838124185659
1178,0.9999998310647024
1179,0.9999999559305942
1180,0.9999792148345249
1181,0.0014550627830884635
1182,0.9996200154674056
1183,0.00009028035749863078
1184,0.9999177980858978
1185,2.1477713486092793e-8
1186,0.9997834559293749
1187,0.9999999816291382
1188,0.999999814460854
1189,0.9999991148431752
1190,0.9999827684251963
1191,0.0004044815611496185
1192,0.991684219848227
1193,0.995801204411166
1194,0.5312093733737563
1195,7.194132978569834e-9
1196,4.993717857745365e-8
1197,5.547519713415189e-10
1198,0.9999999990563351
1199,0.00712142895975136
1200,0.9947798743644765
1201,0.9999995407862193
1202,0.0035936023996747954
1203,0.999998494298813
1204,0.9999798543067497
1205,0.9999986712221809
1206,0.999981657102302
1207,0.9999741325658438
1208,0.9999573525420207
1209,0.6442251064863697
